x,y
109.45789,36.622352
109.457776,36.622526
109.457556,36.621608
109.457777,36.622333
109.457963,36.622306
109.45788,36.622278
109.457779,36.622333
109.457922,36.62218
109.457834,36.622198
109.457864,36.622291
109.457858,36.622508
109.457758,36.622386
109.457792,36.622316
109.457967,36.622319
109.457768,36.622448
109.457883,36.62229
109.457855,36.622124
109.457768,36.622457
109.457762,36.622528
109.457903,36.622412
109.457789,36.622478
109.457768,36.6225
109.457568,36.621623
109.457776,36.622473
109.457945,36.622176
109.457983,36.622328
109.458004,36.622308
109.457851,36.622313
109.457902,36.62234
109.457909,36.622278
109.457839,36.622287
109.457877,36.622252
109.457768,36.622213
109.457793,36.622392
109.457874,36.622239
109.457776,36.622235
109.457777,36.622281
109.457925,36.622355
109.457927,36.622238
109.457929,36.622193
109.45793,36.6222
109.457954,36.622176
109.458488,36.621677
109.457959,36.622507
109.457768,36.622406
109.457898,36.622274
109.457933,36.622158
109.457947,36.622253
109.457894,36.622306
109.457941,36.622246
109.457921,36.622133
109.457922,36.622177
109.457787,36.622222
109.458406,36.621807
109.457776,36.622617
109.457752,36.622399
109.457934,36.622204
109.457911,36.622184
109.457639,36.622542
109.457838,36.62237
109.457854,36.622249
109.457929,36.622231
109.457914,36.622183
109.457761,36.62285
109.458494,36.621586
109.457779,36.622503
109.457817,36.622249
109.458575,36.621988
109.457939,36.622175
109.457862,36.622279
109.457807,36.622356
109.457863,36.622233
109.457951,36.622341
109.457939,36.62251
109.457899,36.622141
109.457793,36.622326
109.457799,36.622332
109.457961,36.622157
109.457755,36.622676
109.458477,36.621461
109.457821,36.622206
109.457921,36.622285
109.457797,36.622499
109.457933,36.62226
109.457776,36.622506
109.457905,36.622351
109.457775,36.622311
109.457926,36.622202
109.457778,36.62228
109.457842,36.622231
109.45788,36.622248
109.457744,36.622517
109.45788,36.622266
109.458502,36.62158
109.457969,36.622312
109.457864,36.622285
109.457935,36.622189
109.457607,36.622475
109.457922,36.62234
109.457775,36.622154
109.457888,36.622267
109.457961,36.622184
109.458291,36.621908
109.45786,36.622283
109.457833,36.622323
109.457776,36.622516
109.457787,36.622234
109.457943,36.622392
109.457929,36.622172
109.457755,36.622622
109.457929,36.622213
109.457783,36.622185
109.45793,36.622175
109.457812,36.62228
109.457972,36.62217
109.457935,36.622175
109.457778,36.622651
109.458409,36.621478
109.457833,36.622397
109.457768,36.62248
109.457813,36.622264
109.457663,36.622564
109.458386,36.621529
109.457887,36.622222
109.457861,36.622329
109.457821,36.622379
109.457797,36.622164
109.45782,36.622578
109.457968,36.622327
109.457929,36.622162
109.458453,36.62123
109.457928,36.622298
109.457897,36.622305
109.457845,36.622197
109.457935,36.622284
109.457768,36.622159
109.457835,36.622318
109.457778,36.622339
109.457744,36.622372
109.457781,36.622358
109.457922,36.622195
109.457765,36.622506
109.45777,36.622513
109.457801,36.62223
109.457784,36.622158
109.45795,36.622217
109.457796,36.622289
109.457895,36.622078
109.457857,36.62245
109.457791,36.622268
109.457934,36.622262
109.457605,36.621621
109.457772,36.622224
109.457763,36.622417
109.457906,36.622164
109.457947,36.622227
109.457939,36.622263
109.457712,36.622173
109.457954,36.6223
109.457884,36.622265
109.457848,36.622293
109.457908,36.622125
109.457792,36.622331
109.457884,36.622282
109.45789,36.622343
109.457816,36.62251
109.457828,36.622728
109.457749,36.622627
109.45778,36.622182
109.457744,36.622487
109.45779,36.622441
109.458437,36.621544
109.4579,36.62231
109.457948,36.622203
109.457947,36.622176
109.457775,36.622203
109.457771,36.62286
109.457792,36.622298
109.457843,36.622314
109.457935,36.622331
109.457899,36.622313
109.457943,36.622177
109.457919,36.622245
109.457925,36.622227
109.457777,36.622505
109.470792,36.54083
109.470746,36.540531
109.470806,36.540693
109.470837,36.541
109.470876,36.541215
109.470861,36.541118
109.470802,36.540832
109.470834,36.540989
109.4707707,36.54076931
109.470849,36.540923
109.470825,36.540982
109.470881,36.541107
109.470802,36.540791
109.470865,36.541185
109.470877,36.541213
109.470824,36.540881
109.470864,36.541167
109.481616,36.601256
109.481345,36.601372
109.481618,36.601259
109.481454,36.601248
109.481699,36.601289
109.481451,36.601245
109.481608,36.601251
109.481648,36.60127
109.481602,36.60125
109.481554,36.601324
109.482775,36.600138
109.482599,36.600149
109.482766,36.600135
109.482777,36.600128
109.482779,36.600129
109.482707,36.59994
109.489492,36.596356
109.489417,36.595951
109.48949,36.596352
109.489496,36.596356
109.489475,36.596411
109.489501,36.596375
109.489524,36.596222
109.489493,36.59621
109.48951,36.596381
109.489651,36.596021
109.489489,36.596238
109.489496,36.596359
109.489514,36.596382
109.438944,36.568169
109.438912,36.568194
109.438713,36.568088
109.438721,36.568171
109.438738,36.568174
109.438741,36.568087
109.438726,36.5682
109.438807,36.568241
109.438964,36.568124
109.439199,36.568349
109.438961,36.568122
109.438941,36.568081
109.438715,36.56812
109.438914,36.568211
109.438775,36.568086
109.438924,36.568233
109.43893,36.568111
109.439166,36.568225
109.439117,36.568193
109.438781,36.568082
109.439136,36.568251
109.438751,36.568124
109.498241,36.600323
109.498301,36.600339
109.498231,36.600558
109.498209,36.600663
109.498187,36.600702
109.498223,36.600591
109.498122,36.600589
109.498079,36.600561
109.4981592,36.60087457
109.498214,36.600651
109.498184,36.600707
109.494465,36.599493
109.494272,36.599417
109.494416,36.599462
109.494264,36.599405
109.494538,36.599499
109.494435,36.599469
109.494289,36.599425
109.494381,36.599454
109.494378,36.599451
109.494402,36.599459
109.494534,36.599473
109.461754,36.619399
109.461983,36.619238
109.46191,36.619289
109.461964,36.619266
109.461988,36.619254
109.461961,36.61927
109.461964,36.61925
109.461865,36.619282
109.461883,36.619274
109.461913,36.619263
109.509923,36.608718
109.509835,36.608582
109.509821,36.608608
109.509879,36.608332
109.509888,36.608437
109.509962,36.608565
109.509878,36.608595
109.509887,36.608341
109.440183,36.567555
109.440424,36.567444
109.440178,36.567557
109.440183,36.567558
109.440181,36.567558
109.440262,36.567573
109.440415,36.567596
109.457319,36.579949
109.45728,36.580393
109.457353,36.580017
109.45716,36.580377
109.457494,36.58013
109.457214,36.580116
109.457213,36.580415
109.487451,36.57689
109.487104,36.576628
109.487275,36.576785
109.487253,36.576761
109.48737,36.57685
109.490064,36.596943
109.490029,36.596946
109.490436,36.597009
109.489786,36.596938
109.490158,36.59688
109.490093,36.596922
109.490188,36.596958
109.4901736,36.59693821
109.490174,36.59698
109.490102,36.596875
109.470978,36.610639
109.470999,36.610632
109.47099,36.610634
109.47104,36.610651
109.471003,36.610634
109.471022,36.610653
109.470973,36.610633
109.470963,36.610636
109.471035,36.610648
109.471037,36.61065
109.479783,36.602908
109.479831,36.60287
109.479821,36.60288
109.479745,36.602937
109.479772,36.602902
109.479828,36.602873
109.479826,36.602876
109.470422,36.56922
109.470209,36.56926
109.47014,36.569258
109.470187,36.569267
109.470432,36.569228
109.470121,36.569279
109.470027,36.569286
109.470438,36.569228
109.458951,36.619342
109.459103,36.619308
109.459059,36.619338
109.458868,36.619271
109.459313,36.619232
109.458951,36.619332
109.469013,36.612975
109.468905,36.613139
109.468887,36.612964
109.46889,36.612962
109.468875,36.612949
109.45684,36.623622
109.456839,36.623622
109.485634,36.597724
109.485665,36.597975
109.485537,36.598026
109.485569,36.598012
109.485574,36.598006
109.485684,36.597849
109.485619,36.597994
109.485631,36.597871
109.490234,36.588264
109.490183,36.588047
109.490282,36.588231
109.490293,36.588246
109.457449,36.619139
109.457237,36.61913
109.45728,36.619137
109.457088,36.619122
109.457518,36.619087
109.484567,36.598684
109.484606,36.598622
109.4847,36.598573
109.484548,36.598568
109.484622,36.598765
109.484535,36.598545
109.464211,36.568734
109.464219,36.568736
109.464267,36.568749
109.464582,36.568815
109.464538,36.568842
109.464429,36.568776
109.464436,36.568781
109.489675,36.584106
109.489743,36.584405
109.489628,36.584038
109.48973,36.58435
109.489732,36.584355
109.489713,36.584282
109.489735,36.584475
109.489622,36.584033
